X,Y,OBJECTID,COD_SIG,IDTIPO,INF_NOME,INF_MORADA,INF_TELEFONE,INF_FAX,INF_EMAIL,INF_SITE,INF_DESCRICAO,INF_FONTE,INF_MUNICIPAL,GlobalID
-9.096370933644122,38.76842137392827,284,353,9,Sobre Mim,"Avenida do Índico, 1.05.03 (Torre de São Rafael)",,,,,"""Sobre Mim"" é uma escultura pública, constituída por dois paralelepípedos sobrepostos, desfazadamente, o inferior em ferro e o superior pintado de branco, da autoria de Hugo Canoilas e datada de 2006. Esta peça encontra-se localizada à entrada da Torre de São Rafael, voltada para a Avenida do Índico, no Parque das Nações.

",-,0,ebaca406-4661-417e-bb7d-661d14cf537f
-9.213021133959145,38.701400244656412,285,354,9,Monólito de Homenagem a Taras Shevtchenko,Praça de Itália,,,,,"Este Monólito de Homenagem a Taras Shevtchenko, símbolo da Nação Ucraniana, é uma iniciativa conjunta da Embaixada da Ucrânia e da Câmara Municipal de Lisboa, inaugurado em 11 de Março de 2012, na Praça de Itália, ao Restelo. Executado entre 2011 e 2012 em mármore rosado do Alentejo, pode ler-se neste monólito a seguinte inscrição: ""NESTE LUGAR SERÁ ERGUIDO UM BUSTO EM HOMENAGEM AO/SÍMBOLO DA NAÇÃO UCRANIANA, TARAS SHEVTCHENKO/(1814-1861), PROEMINENTE POETA E ESCRITOR, ARTISTA PLÁSTICO, FIGURA POLÍTICA E PÚBLICA"".",-,0,53ca3d81-2733-440d-ad24-def3afb56613
-9.14504106823955,38.719897448392665,286,355,9,Busto de Chopin,"Avenida da Liberdade, separador lateral direito, frente ao 168-170",,,,,"Chopin foi um virtuoso pianista e um dos mais notáveis compositores do romantismo musical da primeira metade do séc. XIX. O busto de Chopin, oferta do Estado polaco à cidade de Lisboa, foi executado, entre janeiro de 2010 e abril de 2012, pelo escultor Boleslaw Syrewicz, tendo sido inaugurado em 19 de abril de 2012 no separador lateral direito da Avenida da Liberdade, frente ao antigo Hotel Vitória, edifício com o nº 168-170. Trata-se de um busto em bronze sobre plinto em pedra lioz, onde pode ler-se a seguinte inscrição: ""FRYDERYK / CHOPIN / 1810-1849"".",-,0,e7aad86c-5fb1-479f-938d-b31f2f5bab30
-9.201955905478279,38.749241646942046,287,356,9,Homenagem a Madalena Iglésias,"Alameda Padre Álvaro Proença, Jardim",,,,,"""Homenagem a Madalena Iglésias"" consiste num busto em bronze da cantora sobre plinto em pedra lioz, executado, em Setembro/Outubro de 2012, pelo escultor Domingos Oliveira e inaugurado, em 24 de Outubro de 2012, no jardim da Alameda Padre Álvaro Proença, em Benfica. Esta peça foi uma oferta da Câmara Municipal de Lisboa e do escultor à cantora, no sentido de a homenagear no seu 73º aniversário.",-,0,7b6af934-99f0-4e53-9394-7d19500968a4
-9.134875990300941,38.720815365597375,288,357,9,Kit Garden,Largo do Intendente Pina Manique,,,,,"A obra de arte urbana ""Kit Garden"" de Joana Vasconcelos recebeu o Prémio Tabaqueira de Arte Pública em 2003 e foi inaugurada passados 10 anos, em 5 de Outubro de 2013, no Largo do Intendente, enquadrada no projecto municipal de renovação da Mouraria e por ocasião das celebrações do 102º aniversário da implantação da República. Segundo o atelier da artista plástica esta peça traduz ""uma obra de arte viva e funcional, cumprindo simultaneamente os papéis de escultura, banco e jardim"", oferecendo ""aos utilizadores a possibilidade de optar por espaços privados ou introspectivos ou de carácter social e colectivo"". Associando natureza, arquitectura e mobiliário é composta por ""um elemento vegetal, o loureiro; um elemento arquitectónico, o ferro forjado; e um elemento de mobiliário, o conjunto de bancos em ripado de madeira articulados segundo uma lógica dicotómica interior/exterior, cheio/vazio, público/privado"". Apresentando uma forma curvilínea, evidencia um contraste entre a cor verde do loureiro, planta deste pequeno espaço ajardinado existente num local que prima pela ausência dos espaços verdes, e a cor vermelha do ferro forjado e dos bancos em madeira lacada.",-,0,5d2d1f3b-c7e3-4432-9044-eaf9fc78bcd8
-9.149137491037996,38.772672209912137,289,358,9,Corvos,"Rotunda dos Corvos, Eixo Central",,,,,"""Corvos"" traduzem um conjunto escultórico em ferro, símbolo de Lisboa, inspirado na lenda de São Vicente. No âmbito da reconstrução/renovação da Alta de Lisboa, estas esculturas são um trabalho conjunto do Atelier 004 e da Eurostand, encontrando-se colocadas na Rotunda dos Corvos, localizada no Eixo Central, via inaugurada em 18 de Maio de 2013.",-,0,ca7a6428-3a68-4002-b7a6-a98ba815e243
-9.095795278837022,38.767193547214951,290,371,9,Homenagem às vítimas da Expo/98,"Alameda dos Oceanos, (traseiras do Centro Comercial Vasco da Gama)",,,,,"A inauguração oficial da Expo 98 teve início com uma homenagem às vítimas da exposição, seis trabalhadores que faleceram durante a sua construção, entre 1996 e 1997. Numa cerimónia privada, em que estiveram presentes a administração da Parque Expo e os familiares das vítimas, o Comissário da Expo 98, Torres Campos, descerrou uma lápide com a seguinte inscrição: ""TODA ESTA OBRA SE ERGUE / NO RESPEITO, NA GRATIDÃO E NA HOMENAGEM / PERANTE O SACRIFÍCIO DA VIDA / DAQUELES QUE MORRERAM / DURANTE A SUA CONSTRUÇÃO"". Um pouco mais abaixo podem ler-se os nomes dos trabalhadores e, por último, a data: ""Lisboa, aos vinte e um dias de Maio de mil novecentos e noventa e oito"".",-,0,98f1853f-3f62-4d74-8f7a-61513b11106c
-9.113815725083278,38.777361520074926,291,366,9,Movimento dos Capitães de Abril,"Rua Sargento José Paulo dos Santos, frente ao nº 43",,,,,"Esta peça escultórica, que traduz uma placa de chão comemorativa do local onde se reuniu clandestinamente o Movimento dos Capitães de Abril, no dia 5 de Fevereiro de 1974, encontra-se implantada, em espaço público, na Rua Sargento José Paulo dos Santos, frente ao nº 43, casa do Cor. Marcelino Marques, aos Olivais Norte, tendo sido descerrada em 5 de Fevereiro de 1999, no âmbito das Comemorações dos 25 anos do 25 de Abril. Foi uma inauguração realizada pela Câmara Municipal de Lisboa, cuja iniciativa partiu da Associação 25 de Abril. Executada em pedra Lioz de Pêro Pinheiro amaciada com gravações, a peça, assinada e datada, apresenta ao centro a inscrição ""NESTE LOCAL, EM 5 DE FEVEREIRO DE 1974 / REUNIU-SE CLANDESTINAMENTE / O MOVIMENTO DOS CAPITÃES PARA DISCUTIREM / O PROGRAMA POLÍTICO A APRESENTAR AOS / PORTUGUESES / EM 25 DE ABRIL DE 1974 / HOMENAGEM DA CÂMARA MUNICIPAL DE LISBOA / 5 DE FEVEREIRO DE 1999"", encontrando-se ilustrada por desenhos do escultor Francisco Simões: por cima da inscrição observa-se um conjunto de quatro figuras militares, ladeado pelo esboço de um cravo, à direita, e por outro cravo associado à sigla MFA, à esquerda; por baixo da inscrição temos a representação de uma pomba.",-,0,d49530eb-30ed-4544-9581-c2aa50a03f8a
-9.141821566448384,38.722998051832853,292,373,9,"Memorial a Maria de Lourdes Pintasilgo: ""Eu e Nós""","Alameda de Santo António dos Capuchos, (Jardim Maria de Lourdes Pintasilgo)",,,,,"Maria de Lourdes Pintasilgo (1930-2004) foi uma figura incontornável no panorama político português, primeira e, até agora, única mulher a desempenhar funções de primeiro-ministro. Por ocasião do 13º aniversário da sua morte, o XXI Governo Constitucional, a Câmara Municipal de Lisboa (CML) e a Junta de Freguesia de Arroios inauguraram, no dia 10 de julho de 2017, um memorial a Maria de Lourdes Pintasilgo, intitulado ""Eu e Nós"", no Jardim Maria de Lourdes Pintasilgo, localizado na Alameda dos Capuchos, próximo do local onde morou, onde instalou a sede da sua candidatura às eleições presidenciais de 1986, assim como a sede do GRAAL, movimento internacional de mulheres, do qual foi vice-presidente. Da autoria de Rui Pereira, o memorial traduz uma peça de granito preto e mármore branco, com pouco mais de dois metros de altura, executada numa empresa de mármores de Pêro Pinheiro. Segundo o escultor, esta obra ""é uma interpretação de uma das mais conhecidas fotografias de Maria de Lourdes Pintasilgo"". De referir, ainda, que à data do 10º aniversário da sua morte, no âmbito das comemorações do 1º Dia Municipal para a Igualdade, em 24 de outubro de 2014, a Junta de Freguesia de Arroios, em colaboração com a CML, já havia prestado uma outra homenagem a Maria de Lourdes Pintasilgo, ao colocar no mesmo local um banco de jardim, um pinheiro e um totem com a explicação de quem foi esta personalidade sem par, tanto no campo da política, como na defesa da ética, dos direitos humanos e dos direitos das mulheres no nosso país.",-,0,58472cc8-f6b8-4e2f-99a9-64ffc2802e8f
-9.1596910553027,38.763002328999811,293,374,9,Leão,"Rotunda Visconde de Alvalade, (entre o Estádio de Alvalade e o Pavilhão João Rocha)",,,,,"A estátua do Leão, reinaugurada em 21 de junho de 2017, na Rotunda Visconde de Alvalade, também conhecida como Rotunda do Leão, situada entre o Estádio de Alvalade e o novo Pavilhão João Rocha, surge no âmbito de uma proposta apresentada no Orçamento participativo da Câmara Municipal de Lisboa e que tinha por objetivo o ""Melhoramento paisagístico da Cidade Desportiva do Sporting"", obra realizada em conjunto pelo referido clube e o município. Mandada executar em 1995 por iniciativa de Sousa Cintra, Presidente do Sporting à data, a estátua ficou arrumada durante vários anos na Academia do clube, em Alcochete, longe dos olhos do público. Em 2011, objeto de restauro, foi então colocada junto ao campo principal do referido centro de estágios e formação, onde permaneceu até ser transportada para a sua atual localização 22 anos depois. Esta peça é composta por um Leão, símbolo do clube, esculpido em pedra, assente sobre um bloco paralelepipédico, também de pedra. Para além das quatro palavras do lema do clube, ""ESFORÇO"", ""DEDICAÇÃO"", ""DEVOÇÃO"" e ""GLÓRIA"", inscritas em cada face do paralelepípedo, o mesmo exibe, ainda, as duas frases seguintes: ""O talento é necessário, mas só com muito trabalho diário, superação constante, vontade, atitude e compromisso com os objetivos do clube é que se formam campeões"", frase do atual Presidente sportinguista, Bruno de Carvalho; e ""Queremos que o Sporting seja um grande clube, tão grande como os maiores da Europa"", frase do fundador José Alvalade.",-,0,862920fa-22bc-4f6a-b619-950065e20cfa
-9.143144447095324,38.71336485761276,294,375,9,Padre António Vieira,"Largo Trindade Coelho, (junto à Igreja/Museu de São Roque e à sede da Santa Casa da Misericórdia de Lisboa)",,,,,"Estátua do Padre António Vieira (1608-1697), membro da Companhia de Jesus, foi inaugurada, em 22 de junho de 2017, no Largo Trindade Coelho, junto à Igreja/Museu de São Roque, antiga casa-mãe dos jesuítas, e à sede da Santa Casa da Misericórdia de Lisboa. No âmbito de um protocolo estabelecido, em 2009, entre a Câmara Municipal de Lisboa e a Santa Casa de Misericórdia de Lisboa, com o objetivo de requalificar o Largo Trindade Coelho, a conceção e execução do referido monumento ficou a cargo desta última entidade, que por concurso adjudicou a obra ao escultor Marco Telmo Areias Fidalgo, vencedor do mesmo. Trata-se da primeira estátua erigida, na cidade de Lisboa, em homenagem a este clérigo jesuíta, unanimemente considerado uma das mais influentes figuras portuguesas do seu tempo e um dos expoentes máximos do pensamento português, a quem Fernando Pessoa chamou ""imperador da língua portuguesa"". Padre António Vieira nasceu em Lisboa, em 6 de fevereiro de 1608 e faleceu na Baía, Brasil, em 18 de julho de 1697. Como homem de confiança de D. João V, viajou pela Europa em importantes missões diplomáticas. Orador privilegiado da Companhia de Jesus, os seus sermões, alguns dos quais proferidos na Igreja de São Roque, à data casa professa da referida companhia, atraíam multidões em Lisboa. Além de filósofo, escritor e orador, destacou-se como missionário em terras do Brasil, onde ""lutou"" pela defesa dos índios, dos escravos e da salvação humana.",-,0,133f2116-c5fa-4cf2-8428-2f1c4f0a60e0
-9.175492237894055,38.706336119505401,295,376,9,Germano de Figueiredo,"Rua de Alcântara, (frente ao nº 32)",,,,,"Germano de Figueiredo (1932-2004), figura de relevo do desporto da freguesia de Alcântara e um dos expoentes máximos do futebol português e europeu, começou por jogar no Atlético Clube de Portugal em Alcântara, entre 1951 e 1960, clube pelo qual foi chamado sete vezes à Seleção Nacional. No verão de 1960 foi transferido para o Sport Lisboa e Benfica onde conquistou quatro Campeonatos Nacionais, duas Taças de Portugal e duas Taças dos Campeões Europeus, em 1961 e 1962. Participou, ainda, nas finais europeias de 63 (com o Milan) e de 65 (com o Inter). Em 2015 foi considerado um dos Onze do Século na Gala dos 100 Anos da Federação Portuguesa de Futebol. Em homenagem a esta glória do futebol, filho da freguesia, e por altura do 13º aniversário da sua morte, a Junta de Freguesia de Alcântara inaugurou, em 14 de julho de 2017, na Rua de Alcântara, uma peça escultórica, da autoria de Miguel Figueiredo, que retrata Germano como desportista e leitor compulsivo, facto que lhe valeu a alcunha de ""Mister Book"".",-,0,828b11fd-8eb9-4c93-bb61-5bd1bcb645f3
-9.148448132872115,38.715975948196089,296,377,9,Monumento de homenagem às vítimas de homofobia,"Praça do Príncipe Real, (Jardim França Borges)",,,,,"O Monumento de homenagem às vítimas de homofobia, inaugurado no Jardim França Borges ao Príncipe Real, em 17 de junho de 2017, antecedendo a Marcha do Orgulho LGBT de Lisboa, partiu da iniciativa de António Serzedelo, figura incontornável do ativismo LGBT português, junto da vereação dos Direitos Sociais da Câmara Municipal de Lisboa. Rui Pereira foi o artista plástico responsável pelo projeto, que traduz uma escultura em betão armado, cimento e ferro, com dois metros e meio de altura, e inscrições em inglês e português: ""LISBOA / DE ABRIL / CIDADE / DO MUNDO / HOMENAGEM / ÀS VÍTIMAS / DA INTOLERÂNCIA / HOMOFÓBICA"" e ""17 MAIO / DIA INTERNACIONAL / CONTRA A HOMOFOBIA / LESBOFOBIA E TRANSFOBIA"". Segundo o autor, esta escultura ""funciona como um recanto, com portas de entrada que simbolizam a abertura"". Uma das portas surge recortada por uma silhueta ""dum lado masculina, do outro lado feminina, afastadas mas que, no fundo, se cruzam"". A outra porta encontra-se vazia, mas ""somos convidados também a entrar"".",-,0,3086119a-e531-4e68-a446-e860a3f52c3a
-9.209686473538468,38.695892203068446,297,368,9,"Reclining Figure: Arched Leg, 4/6","Praça do Império, Jardim do CCB, junto à entrada das traseiras do Museu Berardo",,,,,"Reclining Figure: Arched Leg é uma escultura abstrata em bronze com patina verde, executada por Henry Moore, entre 1969-70, e instalada no Jardim do Centro Cultural de Belém, junto à entrada das traseiras do Museu Berardo. Medindo aproximadamente 442 cm, esta peça traduz uma das várias interpretações que Moore faz de uma figura reclinada, com uma perna em arco, que poderá significar simultaneamente uma montanha, um arco, uma ponte, tendo em conta os paralelos que o autor encontra entre a paisagem e o corpo humano.",-,0,54d0c281-159d-4944-aa9f-b72bd4610b4b
-9.097860669168604,38.772834444527319,298,348,9,No Mar da Palha,"Avenida D. João II, 1.18.01-1.18.01.P; Passeio do Cantábrico, 1.18.01.A-1.18.01.D; Rua do Mar da China, 1.18.01; Avenida do Atlântico, 1.18.01",,,,,"""No Mar da Palha"" é uma escultura abstracta, constituída por tubos de cobre, com 5m de altura e 1600kg de peso, da autoria de Sílvio Matos (Universidade de Évora). Trata-se de uma das quatro peças vencedoras do ""Concurso Nacional de Escultura ART'S"" lançado em 2005, encontrando-se localizada na plataforma panorâmica do Hotel Art's, voltada para a Avenida D. João II, no Parque das Nações.

",-,0,5270fb5d-898c-4522-b7a7-77afcea85485
-9.097758036647388,38.773311158420924,299,349,9,Silent Blow,"Avenida D. João II, 1.18.01-1.18.01.P; Passeio do Cantábrico, 1.18.01.A-1.18.01.D; Rua do Mar da China, 1.18.01; Avenida do Atlântico, 1.18.01",,,,,"""Silent Blow"" é uma escultura abstracta em bronze pintado de branco, da autoria de Frederico Ferreira (FBAUP - Faculdade de Belas Artes da Universidade do Porto). Trata-se de uma das quatro peças vencedoras do ""Concurso Nacional de Escultura ART'S"", lançado em 2005, encontrando-se localizada na plataforma panorâmica do Hotel Art's, voltada para a Avenida D. João II, no Parque das Nações.

",-,0,c3df72fd-008e-41a9-8425-b750a387ad72
-9.141211521437235,38.705406061165903,300,359,9,Monumento a Almada Negreiros,"Avenida da Ribeira das Naus, junto ao edifício da Agência Europeia de Segurança Marítima",,,,,"Com o objectivo de assinalar os 120 anos do nascimento de Almada Negreiros, figura incontornável da moderna cultura portuguesa, foi inaugurado em meados de 2013, por iniciativa da Câmara Municipal de Lisboa, um monumento em sua homenagem, na Ribeira das Naus quase debruçado sobre o rio, junto ao edifício da Agência Europeia de Segurança Marítima. A escultura em ferro foi executada com base no desenho ""Auto-Reminiscência"" do próprio Almada Negreiros, datado de 1949. Facilmente identificada pelo seu desenho e pela assinatura do nome do pintor/escritor - ""Almada"" -, evidencia de forma estilizada as linhas rectas que se prolongam a partir de dois enormes olhos por baixo de espessas sobrancelhas, que se erguem contra o céu, à beira-rio.",-,0,0d0d57f4-5baa-45fd-90d7-342332906360
-9.181492782769357,38.751886317362818,301,369,9,Cosme Damião,"Avenida Machado Santos, (Rotunda Sul, junto ao Estádio da Luz)",,,,,"Monumento de homenagem a Cosme Damião (1885-1947), fundador, jogador, treinador, dirigente e capitão do Sport Lisboa e Benfica, foi inaugurado no dia do 113º aniversário do Clube, 28 de Fevereiro de 2017, na rotunda Sul da Avenida Machado Santos, junto ao Estádio da Luz. Esta peça monumental, em aço corten, com 4 toneladas de peso, 5 metros de altura e 1,6 metros de largura, da autoria do escultor Bugalho Ferros, sobrinho do antigo e emblemático presidente do Clube, entre 1952 e 1957, Joaquim Ferreira Bugalho, também conhecido como ""O Homem do Estádio"", foi um dos projetos vencedores do Orçamento Participativo de 2013, uma homenagem prestada pelos cidadãos lisboetas a esta figura, ""símbolo da alma benfiquista"", como refere a placa , com a mensagem de agradecimento, junto ao monumento.

Links completos das fontes da descrição:
http://www.slbenfica.pt/Portals/3/noticias/_2016_2017/Clube/PR_MonumentoCosmeDami%C3%A3o_270217.pdf
http://www.lisboaparticipa.pt/noticias/58b0607ab7ba580009931603",-,0,13f9e4b0-4d52-4d45-85f1-2362fa6679db
-9.213979162955157,38.699938583037451,302,370,9,Dom Nuno Álvares Pereira (Santo Condestável),Jardim Ducla Soares (Topo da Avenida da Torre de Belém),,,,,"Dom Nuno Álvares Pereira, (1360-1431), também designado por Santo Condestável, considerado pelos historiadores como um dos maiores estrategas e génios militares portugueses, quando abandonou a vida militar, abraçou a religiosa, tendo sido canonizado pelo Papa Bento XVI, em 26 de Abril de 2009. Durante a crise de 1383-1385, resultante da morte sem descendentes diretos de D. Fernando, encontrando-se à frente do exército português, venceu os espanhóis em duas batalhas, Atoleiros e Aljubarrota, assegurando a independência de Portugal e a coroa para D. João I. A construção de um monumento escultórico em homenagem a esta figura ilustre da História de Portugal, foi um dos projetos vencedores do Orçamento Participativo de 2013, um sonho ambicionado há muito pelos lisboetas. Esta estátua de homenagem a Dom Nuno Álvares Pereira, da autoria do escultor Augusto Cid, foi inaugurada, a 6 de Novembro, no Jardim Ducla Soares, sito no topo da Avenida da Torre de Belém, orientada no eixo entre a Capela de São Jerónimo e a referida Torre, sobre o muro de contenção de terras da margem sul do jardim, que remata o largo semicircular empedrado e o espelho de água adossado ao talude. Trata-se de uma estátua figurativa, em bronze e outro material alternativo, com 4 metros de altura total e cerca de 2,5 metros de frente, instalada sobre laje de betão, com um mural comemorativo. O mote da estátua ¿entre a oração e a expansão¿ está patente na representação da figura de Dom Nuno Álvares Pereira como guerreiro, segurando uma espada em forma de cruz, numa dupla alusão ao soldado e ao santo. 

Links completos das fontes da descrição:
http://www.cm-lisboa.pt/noticias/detalhe/article/santo-condestavel-com-estatua-em-lisboa 
http://cidadanialx.blogspot.pt/2016/11/colocacao-de-estatua-de-d-nuno-alvares.html",-,0,08b17786-a562-4dbb-a25b-9e6f8a697037
-9.135161446152138,38.716370906219531,303,360,9,Mouraria - Berço do Fado,"Rua do Capelão, junto ao nº1, na confluência com a Rua da Mouraria",,,,,"Este monumento de homenagem à Mouraria como berço do Fado trata-se de um bloco de mármore com cerca de 1 metro e meio de altura, que apresenta uma guitarra portuguesa esculpida. Foi inaugurado a 13 de Junho de 2006, pelo Presidente da Câmara de Lisboa, na confluência das Ruas do Capelão e da Mouraria, muito próximo da casa onde viveu a Severa.",-,0,cfaaa096-768c-49fd-a4ae-eeb706961258
-9.147594810607318,38.709543559413731,304,28,9,Adamastor,"Rua de Santa Catarina, Miradouro de Santa Catarina",,,,,"Trata-se de uma alegoria ao Adamastor, figura monstruosa imaginada por Camões e descrita em Os Lusíadas, símbolo do Cabo das Tormentas, que vociferava ameaças aos navegadores que por ali passassem. Esta representação escultórica, da autoria de Júlio Vaz Júnior, foi erigida por iniciativa da Câmara Municipal de Lisboa e inaugurada a 10 de Junho de 1927, no Jardim do Alto de Santa Catarina. Imagem de forte dramatismo patente numa cabeça de velho disforme, com fortes braços e olhar assustador, esculpida, em mármore azulino, como se fosse modelada pela erosão do mar. O autor imprimiu a esta obra um sentido subjectivo, que se lê no subtítulo do trabalho A Visão do Estatuário, na medida em que, ao colocar à sombra do gigante uma pequena representação em bronze de um homem (o próprio escultor), procurou expressar a fragilidade da vida humana.

",-,0,e2a95ab5-6772-435b-a2a6-25429b8252da
-9.153355574472045,38.738592184518986,305,150,9,Monumento a Azeredo Perdigão,"Avenida de Berna, Jardim da Fundação Calouste Gulbenkian",,,,,"Peça comemorativa do centenário do nascimento de José de Azeredo Perdigão (1896-1993), primeiro Presidente da Fundação Calouste Gulbenkian. Nesta obra inaugurada, em 1996, na frente do Jardim virada à Avenida de Berna, o autor, Pedro Cabrita Reis, procurou a fusão entre a vida do homenageado e a da própria instituição, recorrendo a um material que se aproxima da estética do betão à vista, patente no Edifício-Sede da Fundação, exprimindo assim valores de solidez e perenidade.

",-,0,13874608-682d-45fc-be62-5f404a37bc46
-9.12481935967836,38.712164889614925,306,193,9,José Luís Morais,Largo do Museu de Artilharia,,,,,"José Luís Morais foi um dos fundadores da Associação Protectora da Primeira Infância de Lisboa. Em sua homenagem e por iniciativa de um grupo de amigos foi mandado erigir o seu busto em bronze assente sobre plinto de pedra, inaugurado, em 1906, no jardim da referida Associação, localizada no Largo do Museu de Artilharia.

",-,0,455c59e6-c348-4bae-b991-b7d9a08baf2e
-9.17026435016432,38.730595902272015,307,149,9,Artur da Conceição Barreto,"Rua  Inácio Pardelhas Sanchez, (antiga Rua A do Bairro da Liberda",,,,,"Busto em pedra assente sobre pedestal, também, em pedra, inaugurado, em 4 de Outubro de 1931, no jardim do Centro Popular d'Espie Miranda, ao Bairro da Liberdade, em homenagem ao benfeitor Artur da Conceição Barreto.

",-,0,b7cdb0b6-e39e-4e9f-a0a2-e43ef9057381
-9.149528237525354,38.750614205058177,308,167,9,Actor António Pedro,"Campo Grande, Jardim do Campo Grande (Topo Sul)",,,,,"Busto de bronze sobre pedestal de pedra erigido, por iniciativa camarária, em homenagem a António Pedro de Sousa (1936-1839), um dos mais famosos e importantes actores dramáticos portugueses do séc. XIX. Esta obra, de Costa Motta (sob.), foi inaugurada em 23 de Julho de 1959, no topo Sul do Jardim do Campo Grande.

",-,1,0cf46cbb-535c-4e53-bbe9-326acfd09a09
-9.152190087646016,38.751621825375985,309,91,9,O Saber,"Campo Grande, (junto ao edifício da Biblioteca Nacional)",,,,,"Estátua de bronze assente sobre base de pedra, representando uma figura masculina,de tamanho superior ao natural, modelada por António Duarte, entre 1960-1962, e colocada na frontaria da Biblioteca Nacional (frente ao anfiteatro), por altura da sua inauguração no Campo Grande, a 10 de Abril de 1969.

",-,0,a6721ff6-f5b1-496f-adac-e88a9b2b57e5
-9.142106194951223,38.710627953783998,310,20,9,Fernando Pessoa,Largo do Chiado,,,,,"Este grande escritor e poeta do séc. XX encontra-se imortalizado numa estátua de bronze, que o recorda sentado familiarmente numa mesa do Café A Brasileira, ao Chiado, onde muitas vezes escrevia os seus textos e filosofava com os seus amigos sobre a época em que vivia. Obra do escultor Lagoa Henriques, foi inaugurada na década de 80.

",-,1,2b90e00f-7009-4f2a-a911-fca33a812422
-9.199928826496942,38.697074976942694,311,3203,9,Figura Feminina (com criança),"Praça  Afonso de Albuquerque, Jardim Afonso de Albuquerque",,,,,"Fonte escultórica decorativa composta por uma estátua colocada num pedestal, inserida no lago nascente norte do Jardim Afonso de Albuquerque, a qual faz parte de um conjunto de quatro, que  enquadram o monumento ao Vice-Rei da India. Esta peça, em pedra, executada, em 1940, por Salvador Barata Feyo, com a colaboração de António Costa, representa uma figura feminina, de simbologia clássica, acompanhada por uma criança, evidenciando uma relação estreita com a mitologia clássica, proposta por Decio Cinti e confirmada por Soares Branco: ""Vénus ou Afrodite, a mais bela das divindades, domina a natureza e a água fecundadora está aqui com o seu filho Eneias, capaz de se igualar aos imortais"". A água tem aqui um papel reduzido, pois o derrame da mesma é feito por transbordo da taça superior para a inferior, somente quando o volume de líquido nessa parte cimeira é suficiente.

",-,0,f88eaeb1-5815-477e-aed1-5750fd6aaa39
-9.143529629417793,38.706508878414141,312,31,9,Duque da Terceira,Praça do Duque da Terceira,,,,,"Colocado na Praça do Duque da Terceira (Cais do Sodré), o monumento executado em 1860 e inaugurado em 1877, comemorativo do 44º aniversário do desembarque do Duque da Terceira em Lisboa, com as tropas constitucionais e liberais que comandava, integra uma estátua de bronze em cima de um pedestal de pedra, da autoria de José Simões de Almeida (tio) e de António Gaspar.

",-,0,a76f0bc1-b24a-4b7b-a158-ecf5d84afc02
-9.129677914960512,38.768452534076459,313,6,9,Bartolomeu de Gusmão,"Alameda das Comunidades Portuguesas, (Aeroporto de Lisboa)",,,,,"Bartolomeu de Gusmão (1685-1729), foi o investigador pioneiro da navegação aérea e o inventor da Passarola. Em sua homenagem foi inaugurada, na Alameda das Comunidades Portuguesas (Aeroporto da Portela), em 25 de Outubro de 1989, uma estátua de pedra assente sobre plinto circular, com uma altura total de 3,70 m. Em virtude da altura excessiva da peça para o local estabelecido, parte do pedestal ficou enterrado. É uma peça de Joaquim Martins Correia, executada entre 1970 e 1971, que apresenta gravação a cor e o desenho da ""Passarola"" acrescentados pelo escultor em 1973.
",-,1,5e4c1798-54fe-4225-88b5-2279364cb512
-9.09680332692635,38.754073020409983,314,215,9,Sem título (Pedro Cabrita Reis),Rotunda Expo 98,,,,,"Obra geométrica, abstracta e simbólica, da autoria de Pedro Cabrita Reis, datada de 1998, implantada na Rotunda da EXPO 98 e no Viaduto da Avenida Marechal Gomes da Costa, ao Parque das Nações. Constituída por elementos que apresentam superfícies de betão à vista aliadas a superfícies revestidas por azulejos pretos e brancos, simboliza uma dicotomia entre a claridade e a obscuridade, entre o princípio da perfeição e o da imperfeição.

",-,0,84707c18-fcf5-4987-9336-3be185e2e43c
-9.161157711310887,38.749487042037082,315,118,9,Despertar,"Avenida  Professor Egas Moniz, (Hospital de Santa Maria)",,,,,"Obra constituída por duas estruturas metálicas pintadas de preto, de grande verticalidade e que lembram duas flores a abrir. Da autoria de Rui Chafes, foi uma doação do artista e inaugurada no exterior do Hospital de Santa Maria, por ocasião do seu cinquentenário, em 2004.

",-,0,0aa52e2b-91e0-4c5e-a369-32f781eb8873
-9.153209240708895,38.730534476729872,316,225,9,Estátua com Cavalo,Parque Eduardo VII de Inglaterra,,,,,"Estátua em pedra colocada dentro de um lago, representando uma figura feminina em pé sobre um cavalo, numa linguagem claramente moderna, mas evidenciando ainda um certo academismo e formalismo. Executada por Euclides Vaz, em 1958, foi inaugurada no Parque Eduardo VII, junto ao Restaurante ""Botequim do Rei"".

",-,0,df62ed69-2c44-44f4-8d54-3ad897dfc4d2
-9.11298810451707,38.762763883371342,317,5,9,As Oliveiras,Rua Cidade de Bissau,,,,,"Monumento projectado em 1989 por SAM, Samuel Azavey Torres de Carvalho, inaugurado em 1990, na Rua Cidade de Bissau,numa zona verde dos Olivais-Sul, por iniciativa da Câmara Municipal de Lisboa. Com 5 m de altura, traduz uma composição de peças em chapa de ferro, soldadas com cordão, aludindo às oliveiras que caracterizavam aquela área, executadas em dois planos verticais, justapostos, onde uma árvore de ferro se pode encaixar, como se fosse um puzzle, nos contornos recortados.

",-,1,43d96bb0-a6cc-4b4d-92dd-e00f94459702
